venda_id,data_venda,produto_id,produto,categoria,preco_unitario,quantidade,desconto,valor_total,regiao,cidade,canal,forma_pagamento,cliente_id,custo_unitario
102676,2025-09-26,1021,Perfume,Beleza,235.41,1,0.0,235.41,Centro-Oeste,Brasilia,E-commerce,Boleto,490,98.2
106511,2024-03-28,1019,Halteres,Esportes,290.04,1,0.0,290.04,Nordeste,Salvador,App,Cartao de Credito,497,107.57
103423,2026-06-09,1022,Kit Skincare,BELEZA,143.23,3,0.0,429.69,Sudeste,Sao Paulo,Loja Fisica,Dinheiro,453,61.92
106527,2024-11-26,1007,Calca Jeans,Vestuario,180.96,1,0.15,153.82,Centro-Oeste,Brasilia,Loja Fisica,Pix,789,75.6
106058,2026-01-16,1001,Notebook,Eletronicos,3581.1,1,0.0,3581.1,Centro-Oeste,Goiania,App,Cartao de Debito,434,2220.02
102326,2025-10-02,1006,Camiseta,Vestuario,50.18,1,0.0,50.18,Sudeste,Sao Paulo,App,Dinheiro,506,25.27
108864,11/06/2025,1023,Secador de Cabelo,Beleza,179.55,1,0.0,179.55,Sul,Porto Alegre,E-commerce,Pix,331,72.83
109106,25/08/2025,1022,Kit Skincare,BELEZA,143.23,2,0.0,286.46,Centro-Oeste,Brasilia,App,Pix,475,61.92
111308,2025-12-20,1022,Kit Skincare,Beleza,143.23,1,0.0,143.23,Sudeste,Belo Horizonte,App,Boleto,725,61.92
110071,2024-01-17,1004,Tablet,Eletronicos,958.97,1,0.0,958.97,Centro-Oeste,Brasilia,Loja Fisica,Dinheiro,754,701.26
104060,2026-02-13,1011,Luminaria,Casa e Decoracao,96.53,2,0.1,173.75,Sudeste,Belo Horizonte,E-commerce,Boleto,351,45.44
100469,08/01/2026,1022,Kit Skincare,Beleza,143.23,1,0.0,143.23,Centro-Oeste,Goiania,E-commerce,Cartao de Debito,299,61.92
109708,2024-12-02,1022,Kit Skincare,Beleza,143.23,2,0.2,229.17,Sudeste,,E-commerce,Pix,50,61.92
109309,2025-10-13,1003,Smart TV,Eletronicos,2850.57,4,0.0,11402.28,Sudeste,Sao Paulo,E-commerce,Boleto,699,2035.31
107414,28/03/2026,1013,Almofada,Casa e Decoracao,33.06,2,0.0,66.12,Norte,Belem,E-commerce,Cartao de Credito,473,20.74
101884,2025-10-25,1015,Cafe Especial,Alimentos,67.68,1,0.05,64.3,Sudeste,Rio de Janeiro,App,,107,26.46
103941,2024-12-10,1018,Bola de Futebol,Esportes,150.12,2,0.05,285.23,Sudeste,Belo Horizonte,Loja Fisica,,251,53.27
110339,2024-06-26,1015,Cafe Especial,Alimentos,67.68,3,0.05,192.89,Sudeste,Belo Horizonte,E-commerce,pix,480,26.46
106080,2026-06-27,1009,Jaqueta,  Vestuario  ,173.9,4,0.0,695.6,Nordeste,Salvador,E-commerce,,601,132.38
101284,2025-11-04,1016,Chocolate Premium,Alimentos,58.81,1,0.0,58.81,Centro-Oeste,Brasilia,Loja Fisica,Cartao de Credito,106,12.14
105566,2025-01-10,1004,Tablet,Eletronicos,958.97,1,0.2,767.18,Sul,Florianopolis,App,Dinheiro,252,701.26
103805,2024-09-05,1003,Smart TV,Eletronicos,2850.57,2,0.0,5701.14,Nordeste,Salvador,Loja Fisica,Cartao de Credito,711,2035.31
103523,2024-05-10,1019,Halteres,Esportes,290.04,1,0.0,290.04,Sul,Curitiba,Loja Fisica,Dinheiro,231,107.57
110375,19/05/2026,1000,Smartphone,Eletronicos,1360.88,1,0.0,1360.88,Sul,Florianopolis,E-commerce,Cartao de Credito,394,1004.62
103820,2026-07-10,1007,Calca Jeans,Vestuario,180.96,1,0.0,180.96,Sul,Florianopolis,App,Cartao de Debito,621,75.6
107371,2025-04-26,1014,Cortina,Casa e Decoracao,210.43,3,0.0,631.29,Centro-Oeste,Goiania,Loja Fisica,Cartao de Credito,271,80.34
100033,2024-06-09,1023,Secador de Cabelo,Beleza,179.55,2,0.0,359.1,Sul,Curitiba,Loja Fisica,Boleto,674,72.83
104547,2026-02-12,1002,Fone de Ouvido,  Eletronicos  ,636.23,1,0.2,508.98,Sul,Curitiba,E-commerce,Dinheiro,309,64.73
100649,2025-11-12,1022,Kit Skincare,  BELEZA  ,143.23,2,0.05,272.14,Norte,Manaus,App,Dinheiro,47,61.92
109783,2025-03-11,1021,Perfume,Beleza,235.41,1,0.0,235.41,Nordeste,Recife,App,Cartao de Credito,181,98.2
101367,16/02/2025,1022,Kit Skincare,Beleza,143.23,4,0.05,544.27,Norte,Manaus,E-commerce,Pix,138,61.92
107157,2024-10-09,1021,Perfume,Beleza,235.41,1,0.05,223.64,Sudeste,Rio de Janeiro,E-commerce,Boleto,266,98.2
108651,2025-07-25,1009,Jaqueta,Vestuario,173.9,2,0.0,347.8,Norte,Manaus,Loja Fisica,Boleto,157,132.38
103757,2024-04-03,1011,Luminaria,Casa e Decoracao,96.53,1,0.0,96.53,Norte,Manaus,Loja Fisica,Dinheiro,286,45.44
104722,01/06/2026,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.0,378.74,Sul,Porto Alegre,App,Dinheiro,490,165.95
106459,2025-06-28,1019,Halteres,Esportes,290.04,2,0.0,580.08,Nordeste,Salvador,E-commerce,Pix,393,107.57
102527,2024-01-31,1015,Cafe Especial,Alimentos,67.68,1,0.15,57.53,Norte,Manaus,E-commerce,Cartao de Credito,288,26.46
103749,2025-07-13,1010,Vestido,  Vestuario  ,301.62,3,0.1,814.37,Centro-Oeste,Brasilia,Loja Fisica,Dinheiro,191,92.56
110871,2025-09-02,1007,Calca Jeans,Vestuario,180.96,1,0.05,171.91,Norte,Belem,App,Pix,423,75.6
108184,2025-04-03,1011,Luminaria,Casa e Decoracao,96.53,2,0.0,193.06,Sul,Curitiba,E-commerce,Dinheiro,736,45.44
107776,2026-01-31,1015,Cafe Especial,Alimentos,67.68,1,0.1,60.91,Norte,Belem,E-commerce,Boleto,763,26.46
105512,2025-12-03,1013,Almofada,Casa e Decoracao,33.06,3,0.0,99.18,Sudeste,Belo Horizonte,E-commerce,Dinheiro,112,20.74
107016,2025-07-31,1011,Luminaria,Casa e Decoracao,96.53,1,0.0,96.53,Sul,Curitiba,App,Dinheiro,656,45.44
109424,2026-04-07,1015,Cafe Especial,ALIMENTOS,67.68,3,0.1,182.74,Norte,,E-commerce,Dinheiro,257,26.46
109459,03/11/2024,1004,Tablet,Eletronicos,958.97,1,0.0,958.97,Centro-Oeste,Goiania,E-commerce,Dinheiro,158,701.26
101763,2024-03-07,1002,Fone de Ouvido,Eletronicos,636.23,2,0.0,1272.46,Centro-Oeste,Goiania,Loja Fisica,Cartao de Credito,286,64.73
105022,2026-07-16,1016,Chocolate Premium,Alimentos,58.81,3,0.0,176.43,Centro-Oeste,Goiania,App,Boleto,352,12.14
110434,2024-02-05,1006,Camiseta,VESTUARIO,50.18,3,0.0,150.54,Nordeste,Salvador,App,Dinheiro,649,25.27
101815,2025-01-18,1009,Jaqueta,Vestuario,173.9,1,0.1,156.51,Sudeste,Rio de Janeiro,E-commerce,Cartao de Credito,363,132.38
111017,2024-01-31,1010,Vestido,Vestuario,301.62,1,0.0,301.62,Nordeste,Recife,App,Pix,490,92.56
109414,2026-02-08,1006,Camiseta,Vestuario,50.18,2,0.0,100.36,Norte,Manaus,E-commerce,Cartao de Debito,790,25.27
108269,2026-05-16,1019,Halteres,Esportes,290.04,2,0.0,580.08,Sul,,E-commerce,Cartao de Credito,365,107.57
103004,2025-11-13,1007,Calca Jeans,Vestuario,180.96,4,0.0,723.84,Norte,Belem,App,Dinheiro,222,75.6
110645,2024-10-23,1002,Fone de Ouvido,Eletronicos,636.23,3,0.0,1908.69,Sudeste,Sao Paulo,Loja Fisica,Cartao de Credito,265,64.73
101471,2024-11-04,1004,Tablet,Eletronicos,958.97,2,0.05,1822.04,Sudeste,Belo Horizonte,App,Cartao de Credito,416,701.26
107212,2026-04-07,1022,Kit Skincare,Beleza,143.23,1,0.05,136.07,Sul,Florianopolis,E-commerce,Dinheiro,229,61.92
100596,2025-06-08,1021,Perfume,Beleza,235.41,3,0.15,600.3,Centro-Oeste,Brasilia,App,Cartao de Debito,495,98.2
107909,2025-05-01,1012,Jogo de Panelas,  Casa e Decoracao  ,378.74,5,0.15,1609.64,Sul,Florianopolis,E-commerce,Boleto,15,165.95
104721,2026-05-23,1007,Calca Jeans,Vestuario,180.96,2,0.05,343.82,Sul,Florianopolis,App,Dinheiro,214,75.6
111100,2025-06-01,1014,Cortina,Casa e Decoracao,210.43,1,0.0,210.43,Nordeste,Fortaleza,Loja Fisica,Dinheiro,404,80.34
101771,2024-08-17,1019,Halteres,Esportes,290.04,5,0.0,1450.2,Sudeste,Belo Horizonte,Loja Fisica,Pix,699,107.57
109048,2024-03-26,1019,Halteres,ESPORTES,290.04,2,0.15,493.07,Nordeste,Recife,E-commerce,PIX,95,107.57
111837,2025-10-16,1014,Cortina,Casa e Decoracao,210.43,1,0.1,189.39,Norte,Belem,App,Cartao de Debito,778,80.34
111355,2024-11-08,1007,Calca Jeans,Vestuario,180.96,1,0.05,171.91,Sul,Florianopolis,App,PIX,569,75.6
103967,2025-04-28,1017,Azeite Extra Virgem,Alimentos,66.45,1,0.0,66.45,Sul,Curitiba,Loja Fisica,Cartao de Credito,332,28.79
108694,2024-01-22,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.0,378.74,Nordeste,Recife,Loja Fisica,PIX,373,165.95
103622,2025-09-21,1021,Perfume,Beleza,235.41,5,0.05,1118.2,Sudeste,Sao Paulo,Loja Fisica,Dinheiro,349,98.2
108661,2025-08-11,1021,Perfume,Beleza,235.41,1,0.0,235.41,Sul,Florianopolis,E-commerce,Cartao de Debito,52,98.2
107175,2025-10-11,1005,Mouse Gamer,Eletronicos,204.85,1,0.0,204.85,Nordeste,Fortaleza,E-commerce,Cartao de Debito,501,43.5
105377,2026-05-13,1021,Perfume,Beleza,235.41,1,0.0,235.41,Sudeste,Rio de Janeiro,E-commerce,Cartao de Credito,652,98.2
106861,2025-04-04,1016,Chocolate Premium,Alimentos,58.81,1,0.1,52.93,Sul,Florianopolis,E-commerce,Cartao de Credito,737,12.14
100158,2024-05-03,1008,Tenis,Vestuario,405.85,5,0.0,2029.25,Centro-Oeste,Goiania,E-commerce,pix,480,97.94
108947,2026-05-24,1022,Kit Skincare,Beleza,143.23,1,0.0,143.23,Norte,Belem,Loja Fisica,Dinheiro,284,61.92
102280,2024-08-14,1015,Cafe Especial,Alimentos,67.68,2,0.1,121.82,Sul,Florianopolis,App,Cartao de Debito,608,26.46
101107,2025-08-07,1005,Mouse Gamer,Eletronicos,204.85,2,0.0,409.7,Centro-Oeste,Goiania,App,Cartao de Debito,416,43.5
109305,2025-09-04,1002,Fone de Ouvido,Eletronicos,636.23,1,0.05,604.42,Centro-Oeste,Goiania,App,Cartao de Credito,359,64.73
109415,2024-06-21,1007,Calca Jeans,Vestuario,180.96,2,0.0,361.92,Norte,Manaus,App,Boleto,17,75.6
104215,31/05/2025,1007,Calca Jeans,Vestuario,180.96,3,0.0,542.88,Centro-Oeste,Goiania,E-commerce,Cartao de Credito,784,75.6
108211,2026-04-13,1020,Bicicleta,Esportes,932.48,2,0.05,1771.71,Nordeste,Recife,E-commerce,Boleto,762,640.91
102682,2025-06-06,1018,Bola de Futebol,Esportes,150.12,1,0.0,150.12,Sul,Curitiba,App,Cartao de Debito,378,53.27
102239,2024-09-28,1000,Smartphone,Eletronicos,1360.88,1,0.0,1360.88,Centro-Oeste,Brasilia,E-commerce,Dinheiro,285,1004.62
105386,2024-01-17,1000,Smartphone,Eletronicos,1360.88,1,0.0,1360.88,Nordeste,Salvador,E-commerce,Boleto,219,1004.62
111959,2024-09-01,1009,Jaqueta,Vestuario,173.9,1,0.0,173.9,Norte,Belem,App,PIX,502,132.38
107448,10/11/2024,1003,Smart TV,Eletronicos,2850.57,2,0.0,5701.14,Sul,Curitiba,App,pix,790,2035.31
111328,2025-10-15,1003,Smart TV,Eletronicos,2850.57,1,0.05,2708.04,Nordeste,Fortaleza,Loja Fisica,Cartao de Debito,705,2035.31
110428,2024-09-01,1006,Camiseta,Vestuario,50.18,1,0.2,40.14,Nordeste,Salvador,App,Boleto,97,25.27
108170,2024-07-28,1006,Camiseta,Vestuario,50.18,5,0.1,225.81,Sudeste,Rio de Janeiro,App,Pix,507,25.27
110296,2024-06-24,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.2,302.99,Sul,Florianopolis,E-commerce,Cartao de Debito,215,165.95
100526,2025-02-04,1001,Notebook,  Eletronicos  ,3581.1,1,0.0,3581.1,Norte,Belem,E-commerce,PIX,64,2220.02
110723,2025-12-29,1014,Cortina,Casa e Decoracao,210.43,1,0.0,210.43,Sudeste,Sao Paulo,Loja Fisica,Pix,553,80.34
102704,2025-02-12,1018,Bola de Futebol,Esportes,150.12,2,0.05,285.23,Norte,Belem,Loja Fisica,Boleto,7,53.27
109586,2025-09-16,1007,Calca Jeans,Vestuario,180.96,1,0.05,171.91,Sul,Porto Alegre,App,Pix,293,75.6
101503,2025-04-02,1000,Smartphone,Eletronicos,1360.88,1,0.0,1360.88,Sul,Porto Alegre,App,Boleto,90,1004.62
109828,2025-02-22,1019,Halteres,Esportes,290.04,5,0.05,1377.69,Norte,Manaus,Loja Fisica,Boleto,413,107.57
109300,2026-02-18,1014,Cortina,Casa e Decoracao,210.43,1,0.0,210.43,Centro-Oeste,Goiania,App,Cartao de Debito,610,80.34
106021,2025-04-01,1017,Azeite Extra Virgem,Alimentos,66.45,1,0.05,63.13,Norte,Belem,Loja Fisica,Pix,585,28.79
109874,2026-02-28,1020,Bicicleta,Esportes,932.48,5,0.0,4662.4,Norte,Manaus,Loja Fisica,pix,164,640.91
111254,2025-03-08,1020,Bicicleta,Esportes,932.48,3,0.0,2797.44,Centro-Oeste,Goiania,Loja Fisica,Dinheiro,691,640.91
104970,2024-04-19,1010,Vestido,Vestuario,301.62,2,0.05,573.08,Sudeste,Belo Horizonte,App,Pix,611,92.56
108611,2025-08-31,1009,Jaqueta,Vestuario,173.9,2,0.0,347.8,Norte,Manaus,Loja Fisica,Cartao de Debito,511,132.38
108667,2025-01-19,1000,Smartphone,Eletronicos,1360.88,2,0.15,2313.5,Norte,Manaus,Loja Fisica,Cartao de Debito,724,1004.62
106615,2024-03-24,1003,Smart TV,Eletronicos,2850.57,1,0.15,2422.98,Sudeste,Sao Paulo,Loja Fisica,Cartao de Credito,689,2035.31
107850,2024-08-02,1021,Perfume,Beleza,235.41,1,0.0,235.41,Centro-Oeste,Goiania,E-commerce,Pix,793,98.2
105452,2024-09-05,1019,Halteres,Esportes,290.04,3,0.0,870.12,Sudeste,Belo Horizonte,E-commerce,Dinheiro,667,107.57
102517,2025-04-26,1014,Cortina,Casa e Decoracao,210.43,3,0.05,599.73,Centro-Oeste,Brasilia,App,Dinheiro,589,80.34
106798,2025-08-10,1014,Cortina,Casa e Decoracao,210.43,3,0.2,505.03,Nordeste,Salvador,App,Cartao de Debito,164,80.34
109020,2025-09-05,1017,Azeite Extra Virgem,Alimentos,66.45,1,0.0,66.45,Sudeste,Belo Horizonte,Loja Fisica,Pix,229,28.79
107584,2024-08-06,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.0,378.74,Nordeste,Salvador,App,Cartao de Debito,144,165.95
102166,2025-02-19,1021,Perfume,  Beleza  ,235.41,2,0.0,470.82,Nordeste,Salvador,Loja Fisica,Dinheiro,37,98.2
103838,2026-06-03,1003,Smart TV,Eletronicos,2850.57,1,0.0,2850.57,Nordeste,Fortaleza,E-commerce,Cartao de Debito,538,2035.31
104971,2024-12-16,1008,Tenis,Vestuario,405.85,1,0.0,405.85,Nordeste,Salvador,App,Boleto,121,97.94
103736,2026-01-07,1021,Perfume,Beleza,235.41,1,0.0,235.41,Sudeste,Rio de Janeiro,Loja Fisica,Pix,517,98.2
108096,2026-03-28,1011,Luminaria,Casa e Decoracao,96.53,1,0.0,96.53,Nordeste,Salvador,Loja Fisica,Boleto,13,45.44
106070,2024-03-04,1013,Almofada,  Casa e Decoracao  ,33.06,4,0.0,132.24,Nordeste,Recife,E-commerce,Boleto,655,20.74
100458,2026-06-19,1017,Azeite Extra Virgem,Alimentos,66.45,2,0.0,132.9,Norte,Belem,App,Cartao de Debito,123,28.79
100962,2025-09-02,1002,Fone de Ouvido,Eletronicos,636.23,1,0.05,604.42,Centro-Oeste,Goiania,App,Cartao de Debito,144,64.73
101941,2024-06-04,1005,Mouse Gamer,ELETRONICOS,204.85,2,0.2,327.76,Norte,Manaus,App,Dinheiro,553,43.5
107610,2025-02-26,1019,Halteres,Esportes,290.04,1,0.15,246.53,Norte,Belem,Loja Fisica,Cartao de Debito,8,107.57
108727,2025-02-27,1014,Cortina,Casa e Decoracao,210.43,4,0.0,841.72,Sul,Florianopolis,Loja Fisica,Dinheiro,431,80.34
104765,2024-10-15,1002,Fone de Ouvido,Eletronicos,636.23,4,0.0,2544.92,Sul,Porto Alegre,App,Dinheiro,532,64.73
104809,2024-10-14,1002,Fone de Ouvido,Eletronicos,636.23,1,0.15,540.8,Nordeste,Recife,Loja Fisica,Boleto,466,64.73
109810,2026-04-17,1015,Cafe Especial,Alimentos,67.68,1,0.0,67.68,Sul,,Loja Fisica,Cartao de Credito,324,26.46
111891,2025-11-11,1015,Cafe Especial,Alimentos,67.68,4,0.1,243.65,Sul,Porto Alegre,E-commerce,Dinheiro,125,26.46
104637,2024-12-22,1000,Smartphone,Eletronicos,1360.88,1,0.05,1292.84,Sul,Curitiba,Loja Fisica,pix,576,1004.62
105016,2025-04-13,1019,Halteres,Esportes,290.04,3,0.0,870.12,Norte,Manaus,App,Cartao de Debito,175,107.57
100513,2026-01-07,1003,Smart TV,Eletronicos,2850.57,1,0.05,2708.04,Norte,Belem,E-commerce,Pix,111,2035.31
107832,2024-06-09,1015,Cafe Especial,Alimentos,67.68,2,0.0,135.36,Sul,Porto Alegre,App,Dinheiro,447,26.46
102428,2024-11-27,1006,Camiseta,Vestuario,50.18,1,0.2,40.14,Centro-Oeste,Brasilia,E-commerce,Dinheiro,220,25.27
102699,2025-10-13,1011,Luminaria,Casa e Decoracao,96.53,1,0.0,96.53,Centro-Oeste,Brasilia,E-commerce,Pix,208,45.44
105401,2026-03-21,1014,Cortina,Casa e Decoracao,210.43,2,0.15,357.73,Nordeste,Salvador,Loja Fisica,Cartao de Credito,300,80.34
108135,2024-11-18,1016,Chocolate Premium,Alimentos,58.81,2,0.15,99.98,Sul,Florianopolis,E-commerce,Cartao de Debito,232,12.14
110855,2025-09-16,1018,Bola de Futebol,Esportes,150.12,1,0.05,142.61,Norte,Manaus,Loja Fisica,Cartao de Credito,724,53.27
104274,2024-05-11,1010,Vestido,Vestuario,301.62,4,0.0,1206.48,Sudeste,Sao Paulo,E-commerce,Cartao de Credito,257,92.56
110368,2026-02-02,1003,Smart TV,Eletronicos,2850.57,4,0.0,11402.28,Norte,Belem,App,Boleto,427,2035.31
103867,2024-04-09,1000,Smartphone,Eletronicos,1360.88,1,0.2,1088.7,Centro-Oeste,Brasilia,E-commerce,Cartao de Credito,564,1004.62
100359,2024-05-12,1017,Azeite Extra Virgem,Alimentos,66.45,1,0.1,59.81,Sudeste,Rio de Janeiro,Loja Fisica,Cartao de Debito,738,28.79
105642,2024-03-02,1014,Cortina,Casa e Decoracao,210.43,3,0.0,631.29,Nordeste,Salvador,App,Dinheiro,490,80.34
105222,2026-01-24,1021,Perfume,Beleza,235.41,1,0.0,235.41,Sul,Florianopolis,Loja Fisica,Dinheiro,426,98.2
102485,2024-01-27,1022,Kit Skincare,Beleza,143.23,4,0.05,544.27,Norte,Manaus,Loja Fisica,Pix,117,61.92
108756,2024-11-06,1011,Luminaria,Casa e Decoracao,96.53,2,0.0,193.06,Nordeste,Fortaleza,E-commerce,PIX,121,45.44
110151,2025-11-27,1005,Mouse Gamer,Eletronicos,204.85,1,0.0,204.85,Norte,Manaus,E-commerce,pix,44,43.5
105727,2024-08-24,1008,Tenis,Vestuario,405.85,1,0.15,344.97,Centro-Oeste,Brasilia,E-commerce,Pix,102,97.94
108518,15/10/2024,1009,Jaqueta,Vestuario,173.9,1,0.05,165.2,Sul,Porto Alegre,Loja Fisica,PIX,74,132.38
110145,2025-09-25,1023,Secador de Cabelo,Beleza,179.55,1,0.0,179.55,Centro-Oeste,Goiania,E-commerce,Boleto,288,72.83
109332,2025-02-25,1018,Bola de Futebol,Esportes,150.12,1,0.0,150.12,Sudeste,Sao Paulo,App,Dinheiro,416,53.27
101538,2024-06-22,1011,Luminaria,Casa e Decoracao,96.53,1,0.15,82.05,Centro-Oeste,,Loja Fisica,Cartao de Credito,620,45.44
102836,2025-10-27,1014,Cortina,Casa e Decoracao,210.43,1,0.0,-210.43,Nordeste,Salvador,App,Dinheiro,97,80.34
108072,2025-11-29,1022,Kit Skincare,Beleza,143.23,1,0.1,128.91,Sudeste,Sao Paulo,App,Dinheiro,625,61.92
108205,2024-08-06,1017,Azeite Extra Virgem,Alimentos,66.45,2,0.0,132.9,Sudeste,Sao Paulo,E-commerce,Dinheiro,59,28.79
108264,2024-12-16,1020,Bicicleta,Esportes,932.48,1,0.0,932.48,Norte,Manaus,App,Dinheiro,488,640.91
102499,2024-07-01,1021,Perfume,Beleza,235.41,1,0.1,211.87,Centro-Oeste,Goiania,Loja Fisica,Boleto,262,98.2
107649,2025-12-17,1020,Bicicleta,Esportes,932.48,1,0.0,932.48,Nordeste,Fortaleza,E-commerce,Dinheiro,440,640.91
101382,2024-05-07,1015,Cafe Especial,Alimentos,67.68,1,0.0,67.68,Centro-Oeste,Goiania,E-commerce,Pix,394,26.46
101223,2024-03-05,1005,Mouse Gamer,Eletronicos,204.85,2,0.05,389.22,Sudeste,Rio de Janeiro,E-commerce,Boleto,750,43.5
103584,2025-03-03,1013,Almofada,Casa e Decoracao,33.06,3,0.0,99.18,Sudeste,Rio de Janeiro,E-commerce,Dinheiro,262,20.74
109941,2024-11-18,1012,Jogo de Panelas,  Casa e Decoracao  ,378.74,1,0.05,359.8,Sul,Curitiba,App,Boleto,180,165.95
111933,2024-02-12,1001,Notebook,Eletronicos,3581.1,1,0.0,3581.1,Sul,Florianopolis,E-commerce,Cartao de Debito,682,2220.02
101102,2024-05-12,1004,Tablet,Eletronicos,958.97,4,0.05,3644.09,Sul,Curitiba,App,Cartao de Debito,591,701.26
107441,2024-09-22,1016,Chocolate Premium,Alimentos,58.81,2,0.05,111.74,Nordeste,Fortaleza,Loja Fisica,Cartao de Debito,11,12.14
109048,2024-03-26,1019,Halteres,ESPORTES,290.04,2,0.15,493.07,Nordeste,Recife,E-commerce,PIX,95,107.57
103463,2025-11-25,1006,Camiseta,Vestuario,50.18,1,0.0,50.18,Norte,Manaus,Loja Fisica,Pix,48,25.27
103619,2026-01-25,1020,Bicicleta,Esportes,932.48,1,0.0,932.48,Sul,Porto Alegre,App,Dinheiro,549,640.91
107657,2024-08-10,1019,Halteres,Esportes,290.04,2,0.1,522.07,Sudeste,Belo Horizonte,E-commerce,Cartao de Credito,411,107.57
111878,2026-04-23,1003,Smart TV,Eletronicos,2850.57,3,0.0,8551.71,Nordeste,Recife,E-commerce,Boleto,729,2035.31
101470,2026-06-23,1006,Camiseta,Vestuario,50.18,5,0.0,250.9,Sudeste,Sao Paulo,App,Cartao de Debito,492,25.27
108472,2024-05-22,1022,Kit Skincare,Beleza,143.23,1,0.0,143.23,Centro-Oeste,Goiania,App,Cartao de Debito,488,61.92
105564,2025-04-15,1005,Mouse Gamer,Eletronicos,204.85,1,0.1,184.36,Centro-Oeste,Brasilia,Loja Fisica,Cartao de Credito,2,43.5
100371,2025-08-05,1020,Bicicleta,Esportes,932.48,4,0.05,3543.42,Centro-Oeste,Brasilia,E-commerce,Dinheiro,578,640.91
103760,2024-12-14,1023,Secador de Cabelo,Beleza,179.55,1,0.0,179.55,Centro-Oeste,Brasilia,E-commerce,Cartao de Debito,399,72.83
106369,2024-03-09,1018,Bola de Futebol,Esportes,150.12,2,0.0,300.24,Nordeste,Salvador,E-commerce,Cartao de Debito,96,53.27
106943,2024-09-02,1012,Jogo de Panelas,  Casa e Decoracao  ,378.74,1,0.0,378.74,Sudeste,Sao Paulo,App,Pix,197,165.95
102683,2025-08-23,1003,Smart TV,Eletronicos,2850.57,4,0.05,10832.17,Norte,Belem,E-commerce,Boleto,391,2035.31
107941,2026-01-18,1009,Jaqueta,Vestuario,173.9,1,0.05,165.2,Sul,Porto Alegre,Loja Fisica,Cartao de Debito,388,132.38
111829,2026-04-14,1000,Smartphone,Eletronicos,1360.88,2,0.1,2449.58,Sul,Curitiba,App,Boleto,79,1004.62
105535,2026-05-01,1007,Calca Jeans,Vestuario,180.96,2,0.0,361.92,Sul,Florianopolis,Loja Fisica,Boleto,366,75.6
107325,2025-08-30,1003,Smart TV,Eletronicos,2850.57,1,0.1,2565.51,Sul,Porto Alegre,Loja Fisica,PIX,17,2035.31
104622,2024-04-12,1007,Calca Jeans,Vestuario,180.96,1,0.05,171.91,Norte,Manaus,Loja Fisica,Dinheiro,500,75.6
102170,2025-04-19,1002,Fone de Ouvido,Eletronicos,636.23,2,0.15,1081.59,Centro-Oeste,Brasilia,E-commerce,Pix,180,64.73
109703,2025-05-19,1005,Mouse Gamer,Eletronicos,204.85,2,0.05,389.22,Sul,Porto Alegre,E-commerce,Cartao de Debito,96,43.5
102807,2025-06-06,1013,Almofada,Casa e Decoracao,33.06,1,0.0,33.06,Nordeste,Recife,App,Cartao de Debito,109,20.74
105722,2024-10-01,1010,Vestido,Vestuario,301.62,2,0.0,603.24,Centro-Oeste,Goiania,E-commerce,Dinheiro,119,92.56
102730,2024-06-29,1002,Fone de Ouvido,Eletronicos,636.23,2,0.0,1272.46,Sudeste,Sao Paulo,E-commerce,Cartao de Debito,204,64.73
106009,2024-07-12,1013,Almofada,Casa e Decoracao,33.06,1,0.0,33.06,Nordeste,Recife,E-commerce,Pix,107,20.74
100944,2025-04-24,1002,Fone de Ouvido,Eletronicos,636.23,1,0.0,636.23,Centro-Oeste,Brasilia,Loja Fisica,PIX,13,64.73
101187,2024-09-02,1017,Azeite Extra Virgem,Alimentos,66.45,1,0.05,63.13,Sudeste,Rio de Janeiro,App,Pix,460,28.79
111691,2024-05-17,1018,Bola de Futebol,Esportes,150.12,4,0.0,600.48,Sudeste,Sao Paulo,E-commerce,Cartao de Credito,359,53.27
100811,2025-01-10,1012,Jogo de Panelas,Casa e Decoracao,378.74,2,0.0,757.48,Nordeste,Recife,App,Dinheiro,201,165.95
101286,07/04/2025,1019,Halteres,Esportes,290.04,1,0.0,290.04,Sul,Porto Alegre,App,Boleto,191,107.57
108115,2024-04-15,1001,Notebook,Eletronicos,3581.1,2,0.0,7162.2,Centro-Oeste,Brasilia,Loja Fisica,Pix,263,2220.02
100027,2025-06-28,1019,Halteres,Esportes,290.04,1,0.0,290.04,Nordeste,Salvador,E-commerce,Cartao de Credito,169,107.57
101445,2024-05-02,1002,Fone de Ouvido,Eletronicos,636.23,3,0.0,1908.69,Sul,Porto Alegre,Loja Fisica,Dinheiro,212,64.73
106868,2024-03-20,1002,Fone de Ouvido,  ELETRONICOS  ,636.23,2,0.1,1145.21,Sudeste,Sao Paulo,Loja Fisica,Cartao de Credito,581,64.73
103487,2024-08-22,1010,Vestido,  Vestuario  ,301.62,1,0.0,301.62,Nordeste,Salvador,App,Cartao de Debito,347,92.56
109444,2024-06-20,1022,Kit Skincare,Beleza,143.23,1,0.0,143.23,Norte,Manaus,App,Boleto,246,61.92
105901,2024-10-15,1000,Smartphone,Eletronicos,1360.88,5,0.0,6804.4,Sudeste,Belo Horizonte,App,Dinheiro,3,1004.62
